,Release Date,Year,Movie Title, Budget , Domestic Gross , Worldwide Gross ,Wiki,Unnamed: 0,variable,Actor
267,6/24/2015,2015,Terminator: Genisys,"  $155,000,000 ","  $89,760,956 ","  $432,150,894 ",<WikipediaPage 'Terminator Genisys'>,403,67,"['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke', 'Jai Courtney', 'J. K. Simmons', 'Dayo Okeniyi', 'Matt Smith', 'Courtney B. Vance', 'Michael Gladis', 'Sandrine Holt', 'Lee Byung-hun']"
268,3/16/2018,2018,Pacific Rim: Uprising,"  $155,000,000 ","  $59,874,525 ","  $290,930,148 ",<WikipediaPage 'Pacific Rim: Uprising'>,409,68,"['John Boyega', 'Scott Eastwood', 'Jing Tian', 'Cailee Spaeny', 'Rinko Kikuchi', 'Burn Gorman', 'Adria Arjona', 'Max Zhang', 'Charlie Day']"
269,11/24/2004,2004,Alexander,"  $155,000,000 ","  $34,297,191 ","  $167,297,191 ",<WikipediaPage 'Alexander'>,415,69,keyerror
270,7/14/2017,2017,War for the Planet of the Apes,"  $152,000,000 ","  $146,880,162 ","  $489,592,267 ",<WikipediaPage 'War for the Planet of the Apes'>,421,70,"['Andy Serkis', 'Woody Harrelson', 'Steve Zahn']"
271,5/25/2001,2001,Pearl Harbor,"  $151,500,000 ","  $198,539,855 ","  $449,239,853 ",<WikipediaPage 'Pearl Harbor'>,427,71,error
272,2/10/2016,2016,Zootopia,"  $150,000,000 ","  $341,268,248 ","  $1,005,304,638 ",<WikipediaPage 'Zootopia'>,457,76,"['Ginnifer Goodwin', 'Jason Bateman', 'Idris Elba', 'Jenny Slate', 'Nate Torrence', 'Bonnie Hunt', 'Don Lake', 'Tommy Chong', 'J. K. Simmons', 'Octavia Spencer', 'Alan Tudyk', 'Shakira']"
273,7/11/2007,2007,Harry Potter and the Order of the Phoenix,"  $150,000,000 ","  $292,137,260 ","  $940,743,940 ",<WikipediaPage 'Harry Potter and the Order of the Phoenix'>,463,77,keyerror
274,11/18/2005,2005,Harry Potter and the Goblet of Fire,"  $150,000,000 ","  $290,201,752 ","  $891,320,084 ",<WikipediaPage 'Harry Potter and the Goblet of Fire'>,469,78,keyerror
275,5/15/2003,2003,The Matrix Reloaded,"  $150,000,000 ","  $281,553,689 ","  $738,576,929 ",<WikipediaPage 'The Matrix Reloaded'>,475,79,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Jada Pinkett Smith', 'Gloria Foster']"
276,12/14/2007,2007,I am Legend,"  $150,000,000 ","  $256,393,010 ","  $585,532,684 ",<WikipediaPage 'I Am Legend (film)'>,481,80,"['Will Smith', 'Alice Braga', 'Dash Mihok']"
277,6/29/2007,2007,Ratatouille,"  $150,000,000 ","  $206,445,654 ","  $626,549,695 ",<WikipediaPage 'Ratatouille (film)'>,505,84,"['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Janeane Garofalo', 'Brad Garrett', ""Peter O'Toole"", 'Brian Dennehy', 'Peter Sohn', 'Will Arnett']"
278,10/30/2013,2013,Thor: The Dark World,"  $150,000,000 ","  $206,362,140 ","  $644,602,516 ",<WikipediaPage 'Thor: The Dark World'>,511,85,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Stellan Skarsgård', 'Idris Elba', 'Christopher Eccleston', 'Adewale Akinnuoye-Agbaje', 'Kat Dennings', 'Ray Stevenson', 'Zachary Levi', 'Tadanobu Asano', 'Jaimie Alexander', 'Rene Russo']"
279,6/15/2005,2005,Batman Begins,"  $150,000,000 ","  $205,343,774 ","  $359,004,502 ",<WikipediaPage 'Batman Begins'>,517,86,"['Christian Bale', 'Michael Caine', 'Liam Neeson', 'Katie Holmes', 'Gary Oldman', 'Cillian Murphy', 'Tom Wilkinson', 'Rutger Hauer', 'Ken Watanabe', 'Morgan Freeman']"
280,7/29/2015,2015,Mission: Impossible—Rogue Nation,"  $150,000,000 ","  $195,042,377 ","  $688,858,992 ",<WikipediaPage 'Mission: Impossible – Rogue Nation'>,523,87,"['Jeremy Renner', 'Simon Pegg', 'Rebecca Ferguson', 'Ving Rhames', 'Sean Harris', 'Alec Baldwin']"
281,7/18/2017,2017,Dunkirk,"  $150,000,000 ","  $190,068,280 ","  $519,452,014 ",<WikipediaPage 'Dunkirk'>,529,88,keyerror
282,11/7/2008,2008,Madagascar: Escape 2 Africa,"  $150,000,000 ","  $180,174,880 ","  $599,680,774 ",<WikipediaPage 'Madagascar: Escape 2 Africa'>,541,90,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen', 'Cedric the Entertainer', 'Andy Richter', 'Bernie Mac', 'Alec Baldwin', 'Sherri Shepherd', 'will.i.am']"
283,5/1/2009,2009,X-Men Origins: Wolverine,"  $150,000,000 ","  $179,883,157 ","  $374,825,760 ",<WikipediaPage 'X-Men Origins: Wolverine'>,547,91,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston', 'Dominic Monaghan', 'Ryan Reynolds']"
284,5/22/2009,2009,Night at the Museum: Battle of the Smithsonian,"  $150,000,000 ","  $177,243,721 ","  $402,231,063 ",<WikipediaPage 'Night at the Museum: Battle of the Smithsonian'>,553,92,"['Ben Stiller', 'Amy Adams', 'Owen Wilson', 'Hank Azaria', 'Christopher Guest', 'Alain Chabat', 'Steve Coogan', 'Ricky Gervais', 'Bill Hader', 'Jon Bernthal', 'Robin Williams']"
285,5/26/2011,2011,Kung Fu Panda 2,"  $150,000,000 ","  $165,249,063 ","  $664,837,547 ",<WikipediaPage 'Kung Fu Panda'>,392,65,keyerror
286,1/23/2016,2016,Kung Fu Panda 3,"  $140,000,000 ","  $143,528,619 ","  $521,170,825 ",<WikipediaPage 'Kung Fu Panda'>,392,65,keyerror
287,6/6/2008,2008,Kung Fu Panda,"  $130,000,000 ","  $215,434,591 ","  $631,910,531 ",<WikipediaPage 'Kung Fu Panda'>,392,65,keyerror
288,5/14/2015,2015,Mad Max: Fury Road,"  $150,000,000 ","  $153,636,354 ","  $367,457,874 ",<WikipediaPage 'Mad Max: Fury Road'>,565,94,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Zoë Kravitz', 'Abbey Lee', 'Courtney Eaton']"
289,5/3/2019,2019,Pokémon: Detective Pikachu,"  $150,000,000 ","  $144,105,346 ","  $431,947,558 ",<WikipediaPage 'Detective Pikachu (film)'>,571,95,"['Ryan Reynolds', 'Justice Smith', 'Kathryn Newton', 'Suki Waterhouse', 'Omar Chaparro', 'Chris Geere', 'Ken Watanabe', 'Bill Nighy']"
290,11/5/2003,2003,The Matrix Revolutions,"  $150,000,000 ","  $139,270,910 ","  $427,300,260 ",<WikipediaPage 'The Matrix Revolutions'>,577,96,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Jada Pinkett Smith']"
291,3/20/2018,2018,Ready Player One,"  $150,000,000 ","  $137,690,172 ","  $579,055,653 ",<WikipediaPage 'Ready Player One'>,583,97,keyerror
292,11/4/2005,2005,Chicken Little,"  $150,000,000 ","  $135,386,665 ","  $310,043,823 ",<WikipediaPage 'Henny Penny'>,589,98,error
293,5/15/2009,2009,Angels & Demons,"  $150,000,000 ","  $133,375,846 ","  $490,875,846 ",<WikipediaPage 'Angels & Demons'>,2,0,keyerror
294,7/1/2010,2010,The Last Airbender,"  $150,000,000 ","  $131,772,187 ","  $319,713,881 ",<WikipediaPage 'Avatar: The Last Airbender'>,14,2,keyerror
295,7/24/2009,2009,G-Force,"  $150,000,000 ","  $119,436,770 ","  $292,817,841 ",<WikipediaPage 'G-force'>,26,4,error
296,3/28/2012,2012,Wrath of the Titans,"  $150,000,000 ","  $83,670,083 ","  $305,270,083 ",<WikipediaPage 'Wrath of the Titans'>,38,6,"['Sam Worthington', 'Rosamund Pike', 'Bill Nighy', 'Édgar Ramírez', 'Toby Kebbell', 'Danny Huston', 'Ralph Fiennes', 'Liam Neeson']"
297,11/16/2007,2007,Beowulf,"  $150,000,000 ","  $82,280,579 ","  $195,080,579 ",<WikipediaPage 'Beowulf'>,44,7,keyerror
298,5/9/2012,2012,Dark Shadows,"  $150,000,000 ","  $79,727,149 ","  $238,202,668 ",<WikipediaPage 'Dark Shadows'>,50,8,"['Joan Bennett', 'Louis Edmonds', 'Nancy Barrett', 'Mitchell Ryan', 'Alexandra Moltke', 'Grayson Hall', 'Kate Jackson', 'Jonathan Frid', 'Kathryn Leigh Scott', 'David Selby', 'Lara Parker', 'Thayer David', 'John Karlen']"
299,6/28/2013,2013,White House Down,"  $150,000,000 ","  $73,103,784 ","  $205,440,387 ",<WikipediaPage 'White House Down'>,56,9,"['Channing Tatum', 'Jamie Foxx', 'Maggie Gyllenhaal', 'Jason Clarke', 'Richard Jenkins', 'James Woods']"
300,12/15/2016,2016,The Great Wall,"  $150,000,000 ","  $45,157,105 ","  $334,486,852 ",<WikipediaPage 'Great Wall of China'>,68,11,keyerror
301,7/15/2021,2021,Space Jam: A New Legacy,"  $150,000,000 ","  $31,650,000 ","  $54,661,000 ",<WikipediaPage 'Space Jam: A New Legacy'>,80,13,"['Don Cheadle', 'Sonequa Martin-Green', 'Jeff Bergman', 'Eric Bauza', 'Zendaya']"
302,7/13/1905,1905,Red Notice,"  $150,000,000 ",  $0 ,  $0 ,<WikipediaPage 'Interpol notice'>,92,15,error
303,2/4/2022,2022,Moonfall,"  $150,000,000 ",  $0 ,  $0 ,<WikipediaPage 'Moonfall (film)'>,98,16,"['Halle Berry', 'Patrick Wilson', 'John Bradley', 'Charlie Plummer', 'Michael Peña', 'Donald Sutherland']"
304,11/3/2006,2006,Flushed Away,"  $149,000,000 ","  $64,665,672 ","  $179,357,126 ",<WikipediaPage 'Flushed Away'>,104,17,"['Hugh Jackman', 'Kate Winslet', 'Jean Reno', 'Bill Nighy', 'Andy Serkis', 'Shane Richie', 'Ian McKellen']"
305,6/8/2012,2012,Madagascar 3: Europe s Most Wanted,"  $145,000,000 ","  $216,391,482 ","  $746,921,271 ",<WikipediaPage 'Madagascar 3: Europe's Most Wanted'>,110,18,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen', 'Cedric the Entertainer', 'Andy Richter', 'Tom McGrath', 'Jessica Chastain', 'Bryan Cranston', 'Martin Short', 'Frances McDormand']"
306,12/14/2011,2011,Mission: Impossible—Ghost Protocol,"  $145,000,000 ","  $209,397,903 ","  $694,713,230 ",<WikipediaPage 'Mission: Impossible – Ghost Protocol'>,116,19,"['Jeremy Renner', 'Simon Pegg', 'Paula Patton']"
307,6/5/2014,2014,How to Train Your Dragon 2,"  $145,000,000 ","  $177,002,924 ","  $614,586,270 ",<WikipediaPage 'How to Train Your Dragon 2'>,122,20,"['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill', 'Christopher Mintz-Plasse', 'T.J. Miller', 'Kristen Wiig', 'Djimon Hounsou', 'Kit Harington']"
308,6/16/1999,1999,Tarzan,"  $145,000,000 ","  $171,091,819 ","  $448,191,819 ",<WikipediaPage 'Tarzan'>,128,21,keyerror
309,2/20/2014,2014,Mr. Peabody & Sherman,"  $145,000,000 ","  $111,506,430 ","  $269,806,430 ",<WikipediaPage 'Mr. Peabody & Sherman'>,134,22,"['Ty Burrell', 'Max Charles', 'Ariel Winter', 'Stephen Colbert', 'Leslie Mann', 'Allison Janney']"
310,11/20/2012,2012,Rise of the Guardians,"  $145,000,000 ","  $103,412,758 ","  $306,900,902 ",<WikipediaPage 'Rise of the Guardians'>,140,23,"['Chris Pine', 'Alec Baldwin', 'Hugh Jackman', 'Isla Fisher', 'Jude Law']"
311,7/13/2016,2016,Ghostbusters,"  $144,000,000 ","  $128,350,574 ","  $229,008,658 ",<WikipediaPage 'Ghostbusters'>,152,25,"['Bill Murray', 'Dan Aykroyd', 'Sigourney Weaver', 'Harold Ramis', 'Rick Moranis']"
312,7/1/1998,1998,Armageddon,"  $140,000,000 ","  $201,578,182 ","  $554,600,000 ",<WikipediaPage 'Armageddon'>,176,29,error
313,7/22/2011,2011,Captain America: The First Avenger,"  $140,000,000 ","  $176,654,505 ","  $370,569,776 ",<WikipediaPage 'Captain America: The First Avenger'>,188,31,"['Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Hayley Atwell', 'Sebastian Stan', 'Dominic Cooper', 'Neal McDonough', 'Derek Luke', 'Stanley Tucci']"
314,3/27/2013,2013,G.I. Joe: Retaliation,"  $140,000,000 ","  $122,523,060 ","  $375,740,705 ",<WikipediaPage 'G.I. Joe: Retaliation'>,206,34,"['D. J. Cotrona', 'Byung-hun Lee', 'Adrianne Palicki', 'Ray Park', 'Jonathan Pryce', 'Ray Stevenson', 'Channing Tatum', 'Bruce Willis', 'Dwayne Johnson']"
315,12/5/2003,2003,The Last Samurai,"  $140,000,000 ","  $111,110,575 ","  $456,810,575 ",<WikipediaPage 'The Last Samurai'>,212,35,"['Timothy Spall', 'Ken Watanabe', 'Billy Connolly', 'Tony Goldwyn', 'Hiroyuki Sanada', 'Koyuki']"
316,12/21/2005,2005,Fun With Dick And Jane,"  $140,000,000 ","  $110,550,000 ","  $203,018,919 ",<WikipediaPage 'Fun with Dick and Jane (2005 film)'>,218,36,"['Jim Carrey', 'Téa Leoni', 'Alec Baldwin', 'Richard Jenkins']"
317,12/5/2014,2014,Exodus: Gods and Kings,"  $140,000,000 ","  $65,014,513 ","  $268,314,513 ",<WikipediaPage 'Exodus: Gods and Kings'>,224,37,"['Christian Bale', 'Joel Edgerton', 'John Turturro', 'Aaron Paul', 'Ben Mendelsohn', 'Sigourney Weaver', 'Ben Kingsley']"
318,10/3/2019,2019,Gemini Man,"  $140,000,000 ","  $48,546,770 ","  $166,623,705 ",<WikipediaPage 'Gemini Man (film)'>,236,39,"['Will Smith', 'Mary Elizabeth Winstead', 'Clive Owen', 'Benedict Wong']"
319,2/24/2016,2016,Gods of Egypt,"  $140,000,000 ","  $31,153,464 ","  $138,836,756 ",<WikipediaPage 'Ancient Egyptian deities'>,242,40,keyerror
320,11/19/2021,2021,Top Gun: Maverick,"  $140,000,000 ",  $0 ,  $0 ,<WikipediaPage 'Top Gun: Maverick'>,248,41,"['Miles Teller', 'Jennifer Connelly', 'Jon Hamm', 'Glen Powell', 'Lewis Pullman', 'Ed Harris', 'Val Kilmer']"
321,6/13/2008,2008,The Incredible Hulk,"  $137,500,000 ","  $134,806,913 ","  $265,573,859 ",<WikipediaPage 'The Incredible Hulk (film)'>,272,45,"['Edward Norton', 'Liv Tyler', 'Tim Roth', 'Tim Blake Nelson', 'Ty Burrell', 'William Hurt']"
322,7/11/2001,2001,Final Fantasy: The Spirits Within,"  $137,000,000 ","  $32,131,830 ","  $85,131,830 ",<WikipediaPage 'Final Fantasy: The Spirits Within'>,284,47,"['Ming-Na Wen', 'Alec Baldwin', 'James Woods', 'Donald Sutherland', 'Ving Rhames', 'Steve Buscemi', 'Peri Gilpin']"
323,11/14/2012,2012,"The Twilight Saga: Breaking Dawn, Part 2","  $136,200,000 ","  $292,324,737 ","  $829,724,737 ",<WikipediaPage 'The Twilight Saga: Breaking Dawn – Part 2'>,290,48,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Kellan Lutz', 'Nikki Reed', 'Jackson Rathbone', 'Ashley Greene', 'Michael Sheen', 'Dakota Fanning']"
324,12/25/2015,2015,The Revenant,"  $135,000,000 ","  $183,637,894 ","  $532,938,302 ",<WikipediaPage 'The Revenant (2015 film)'>,302,50,"['Leonardo DiCaprio', 'Tom Hardy']"
325,11/19/1999,1999,The World is Not Enough,"  $135,000,000 ","  $126,930,660 ","  $361,730,660 ",<WikipediaPage 'The World Is Not Enough'>,308,51,"['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle', 'Denise Richards', 'Robbie Coltrane', 'Judi Dench']"
326,11/14/2003,2003,Master and Commander: The Far Side of the World,"  $135,000,000 ","  $93,926,386 ","  $212,912,137 ",<WikipediaPage 'Master and Commander: The Far Side of the World'>,320,53,"['Russell Crowe', 'Paul Bettany']"
327,7/17/2013,2013,Turbo,"  $135,000,000 ","  $83,028,130 ","  $286,896,578 ",<WikipediaPage 'Turbocharger'>,326,54,error
328,6/2/2016,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,"  $135,000,000 ","  $82,051,601 ","  $245,328,374 ",<WikipediaPage 'Teenage Mutant Ninja Turtles: Out of the Shadows'>,332,55,"['Megan Fox', 'Stephen Amell', 'Will Arnett', 'Laura Linney', 'Noel Fisher', 'Jeremy Howard', 'Pete Ploszek', 'Alan Ritchson', 'Brian Tee', 'Tyler Perry', 'Gary Anthony Williams', 'Stephen Farrelly', 'Brad Garrett']"
329,11/18/2011,2011,Happy Feet Two,"  $135,000,000 ","  $64,006,466 ","  $157,956,466 ",<WikipediaPage 'Happy Feet Two'>,338,56,"['Elijah Wood', 'Robin Williams', 'Hank Azaria', 'P!nk', 'Brad Pitt', 'Matt Damon', 'Richard Carter', 'Common', 'Sofia Vergara', 'Magda Szubanski', 'Hugo Weaving', 'Anthony LaPaglia']"
330,7/28/2006,2006,Miami Vice,"  $135,000,000 ","  $63,478,838 ","  $164,920,076 ",<WikipediaPage 'Miami Vice'>,344,57,"['Don Johnson', 'Philip Michael Thomas', 'Saundra Santiago', 'Michael Talbott', 'John Diehl', 'Olivia Brown', 'Gregory Sierra', 'Edward James Olmos']"
331,10/31/2018,2018,The Nutcracker and the Four Realms,"  $132,900,000 ","  $54,858,851 ","  $170,024,300 ",<WikipediaPage 'The Nutcracker and the Four Realms'>,350,58,"['Keira Knightley', 'Mackenzie Foy', 'Eugenio Derbez', 'Matthew Macfadyen', 'Richard E. Grant', 'Misty Copeland', 'Helen Mirren', 'Morgan Freeman']"
332,6/24/2005,2005,War of the Worlds,"  $132,000,000 ","  $234,280,354 ","  $606,836,535 ",<WikipediaPage 'The War of the Worlds'>,356,59,keyerror
333,11/26/2014,2014,Penguins of Madagascar,"  $132,000,000 ","  $83,350,911 ","  $366,942,531 ",<WikipediaPage 'Penguins of Madagascar'>,362,60,"['Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'Benedict Cumberbatch', 'Ken Jeong', 'Annet Mahendru', 'Peter Stormare', 'John Malkovich']"
334,11/15/2013,2013,The Hunger Games: Catching Fire,"  $130,000,000 ","  $424,668,047 ","  $864,868,047 ",<WikipediaPage 'The Hunger Games: Catching Fire'>,368,61,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Lenny Kravitz', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland']"
335,8/3/2007,2007,The Bourne Ultimatum,"  $130,000,000 ","  $227,471,070 ","  $444,043,396 ",<WikipediaPage 'The Bourne Ultimatum (film)'>,380,63,"['Matt Damon', 'Julia Stiles', 'David Strathairn', 'Scott Glenn', 'Paddy Considine', 'Édgar Ramírez', 'Albert Finney', 'Joan Allen']"
336,7/3/2018,2018,Ant-Man and the Wasp,"  $130,000,000 ","  $216,648,740 ","  $623,144,660 ",<WikipediaPage 'Ant-Man and the Wasp'>,386,64,"['Evangeline Lilly', 'Michael Peña', 'Walton Goggins', 'Bobby Cannavale', 'Judy Greer', 'Tip ""T.I."" Harris', 'David Dastmalchian', 'Hannah John-Kamen', 'Abby Ryder Fortson', 'Randall Park', 'Michelle Pfeiffer', 'Laurence Fishburne', 'Michael Douglas']"
337,11/5/2010,2010,Megamind,"  $130,000,000 ","  $148,415,853 ","  $321,887,208 ",<WikipediaPage 'Megamind'>,422,70,"['Will Ferrell', 'Tina Fey', 'Jonah Hill', 'David Cross', 'Brad Pitt', 'J.K. Simmons', 'Ben Stiller']"
338,10/28/2011,2011,The Adventures of Tintin,"  $130,000,000 ","  $77,591,831 ","  $373,993,951 ",<WikipediaPage 'The Adventures of Tintin'>,452,75,keyerror
339,5/31/2013,2013,After Earth,"  $130,000,000 ","  $60,522,097 ","  $251,499,665 ",<WikipediaPage 'After Earth'>,458,76,"['Jaden Smith', 'Will Smith']"
340,11/26/2008,2008,Australia,"  $130,000,000 ","  $49,554,002 ","  $215,080,810 ",<WikipediaPage 'Australia'>,464,77,keyerror
341,1/3/2019,2019,How to Train Your Dragon: The Hidden World,"  $129,000,000 ","  $160,799,505 ","  $522,746,363 ",<WikipediaPage 'How to Train Your Dragon: The Hidden World'>,476,79,"['Jay Baruchel', 'America Ferrera', 'F. Murray Abraham', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson', 'Jonah Hill', 'Christopher Mintz Plasse', 'Kristen Wiig', 'Kit Harrington']"
342,11/18/2011,2011,"The Twilight Saga: Breaking Dawn, Part 1","  $127,500,000 ","  $281,287,133 ","  $689,420,051 ",<WikipediaPage 'The Twilight Saga: Breaking Dawn – Part 1'>,482,80,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Kellan Lutz', 'Nikki Reed', 'Jackson Rathbone', 'Ashley Greene']"
343,5/19/2000,2000,Dinosaur,"  $127,500,000 ","  $137,748,063 ","  $356,148,063 ",<WikipediaPage 'Dinosaur'>,488,81,keyerror
344,7/13/2011,2011,Harry Potter and the Deathly Hallows: Part II,"  $125,000,000 ","  $381,193,157 ","  $1,334,392,544 ",<WikipediaPage 'Harry Potter and the Deathly Hallows – Part 2'>,506,84,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Helena Bonham Carter', 'Robbie Coltrane', 'Warwick Davis', 'Ralph Fiennes', 'Michael Gambon', 'John Hurt', 'Jason Isaacs', 'Gary Oldman', 'Alan Rickman', 'Maggie Smith', 'David Thewlis', 'Julie Walters']"
345,11/19/2014,2014,The Hunger Games: Mockingjay - Part 1,"  $125,000,000 ","  $337,135,885 ","  $766,575,131 ",<WikipediaPage 'The Hunger Games: Mockingjay – Part 1'>,512,85,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Julianne Moore', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland']"
346,11/15/2001,2001,Harry Potter and the Sorcerer’s Stone,"  $125,000,000 ","  $317,871,467 ","  $965,054,122 ",<WikipediaPage 'Harry Potter and the Philosopher's Stone'>,518,86,keyerror
347,12/4/2019,2019,Jumanji: The Next Level,"  $125,000,000 ","  $316,831,246 ","  $800,128,637 ",<WikipediaPage 'Jumanji: The Next Level'>,524,87,"['Jack Black', 'Kevin Hart', 'Karen Gillan', 'Nick Jonas', 'Awkwafina', 'Danny Glover', 'Danny DeVito']"
348,11/17/2010,2010,Harry Potter and the Deathly Hallows: Part I,"  $125,000,000 ","  $296,131,568 ","  $955,371,891 ",<WikipediaPage 'Harry Potter and the Deathly Hallows – Part 1'>,530,88,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Helena Bonham Carter', 'Robbie Coltrane', 'Warwick Davis', 'Ralph Fiennes', 'Michael Gambon', 'Brendan Gleeson', 'Richard Griffiths', 'John Hurt', 'Jason Isaacs', 'Alan Rickman', 'Fiona Shaw', 'Timothy Spall', 'Imelda Staunton', 'David Thewlis', 'Julie Walters']"
349,5/19/2006,2006,The Da Vinci Code,"  $125,000,000 ","  $217,536,138 ","  $767,820,459 ",<WikipediaPage 'The Da Vinci Code'>,536,89,keyerror
350,4/21/2011,2011,Fast Five,"  $125,000,000 ","  $210,031,325 ","  $630,163,454 ",<WikipediaPage 'Fast Five'>,548,91,"['Paul Walker', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris', 'Sung Kang', 'Tego Calderon', 'Don Omar', 'Gal Gadot', 'Dwayne Johnson', 'Matt Schulze']"
351,8/8/2014,2014,Teenage Mutant Ninja Turtles,"  $125,000,000 ","  $191,204,754 ","  $485,004,754 ",<WikipediaPage 'Teenage Mutant Ninja Turtles'>,554,92,keyerror
352,12/16/2011,2011,Sherlock Holmes: A Game of Shadows,"  $125,000,000 ","  $186,848,418 ","  $535,663,443 ",<WikipediaPage 'Sherlock Holmes: A Game of Shadows'>,560,93,"['Robert Downey Jr.', 'Jude Law', 'Noomi Rapace', 'Jared Harris', 'Eddie Marsan', 'Rachel McAdams']"
353,5/27/2004,2004,The Day After Tomorrow,"  $125,000,000 ","  $186,740,799 ","  $555,840,117 ",<WikipediaPage 'The Day After Tomorrow'>,566,94,"['Dennis Quaid', 'Jake Gyllenhaal', 'Ian Holm', 'Emmy Rossum', 'Sela Ward']"
354,3/17/2017,2017,The Boss Baby,"  $125,000,000 ","  $175,003,033 ","  $527,965,936 ",<WikipediaPage 'The Boss Baby'>,572,95,"['Alec Baldwin', 'Steve Buscemi', 'Jimmy Kimmel', 'Lisa Kudrow']"
355,10/12/2016,2016,Trolls,"  $125,000,000 ","  $153,707,064 ","  $343,242,613 ",<WikipediaPage 'Troll'>,584,97,error
356,5/30/2012,2012,Prometheus,"  $125,000,000 ","  $126,477,084 ","  $402,448,265 ",<WikipediaPage 'Prometheus'>,596,99,keyerror
357,6/20/1997,1997,Batman & Robin,"  $125,000,000 ","  $107,325,195 ","  $238,317,814 ",<WikipediaPage 'Batman & Robin (film)'>,9,1,"['Arnold Schwarzenegger', 'George Clooney', ""Chris O'Donnell"", 'Uma Thurman', 'Alicia Silverstone', 'Michael Gough', 'Pat Hingle', 'Elle Macpherson']"
358,7/5/2018,2018,Skyscraper,"  $125,000,000 ","  $68,420,120 ","  $304,868,961 ",<WikipediaPage 'Skyscraper'>,15,2,error
359,1/3/2020,2020,The Call of the Wild,"  $125,000,000 ","  $62,342,368 ","  $107,360,936 ",<WikipediaPage 'The Call of the Wild'>,21,3,keyerror
360,8/3/2012,2012,Total Recall,"  $125,000,000 ","  $58,877,969 ","  $211,856,088 ",<WikipediaPage 'Total Recall (1990 film)'>,27,4,"['Arnold Schwarzenegger', 'Rachel Ticotin', 'Sharon Stone', 'Michael Ironside', 'Ronny Cox']"
361,12/21/2016,2016,Assassin’s Creed,"  $125,000,000 ","  $54,647,948 ","  $240,759,682 ",<WikipediaPage 'Assassin's Creed'>,33,5,keyerror
362,12/29/2016,2016,Monster Trucks,"  $125,000,000 ","  $33,370,166 ","  $61,642,798 ",<WikipediaPage 'Monster truck'>,39,6,error
363,8/27/1999,1999,The 13th Warrior,"  $125,000,000 ","  $32,698,899 ","  $61,698,899 ",<WikipediaPage 'The 13th Warrior'>,45,7,"['Antonio Banderas', 'Diane Venora', 'Omar Sharif']"
364,11/17/2000,2000,How the Grinch Stole Christmas,"  $123,000,000 ","  $260,348,825 ","  $345,445,403 ",<WikipediaPage 'How the Grinch Stole Christmas!'>,51,8,keyerror
365,5/24/2000,2000,Mission: Impossible 2,"  $120,000,000 ","  $215,409,889 ","  $549,588,516 ",<WikipediaPage 'Mission: Impossible 2'>,57,9,"['Dougray Scott', 'Thandiwe Newton', 'Richard Roxburgh', 'John Polson', 'Brendan Gleeson', 'Rade Šerbedžija', 'Ving Rhames']"
366,6/30/2000,2000,The Perfect Storm,"  $120,000,000 ","  $182,618,434 ","  $328,711,434 ",<WikipediaPage 'The Perfect Storm (film)'>,63,10,"['George Clooney', 'Mark Wahlberg', 'Diane Lane', 'John Hawkes', 'William Fichtner', 'Karen Allen', 'Bob Gunton', 'Mary Elizabeth Mastrantonio', 'John C. Reilly']"
